summary_path,summary_mtime,family,config_id,seed,budget_per_class,class_id,real_only_precision,real_plus_synth_precision,delta_precision,real_only_recall,real_plus_synth_recall,delta_recall,real_only_f1,real_plus_synth_f1,delta_f1,support
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_151002.json,1779654313.529155,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,42,2000,4,0.755688622754491,0.7933130699088146,0.03762444715432356,0.7089887640449438,0.5865168539325842,-0.12247191011235958,0.7315942028985507,0.6744186046511628,-0.05717559824738794,890
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_151002.json,1779654313.529155,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,42,2000,7,0.742152466367713,0.6809302325581396,-0.06122223380957348,0.7290748898678414,0.8061674008810573,0.0770925110132159,0.7355555555555555,0.7382753403933434,0.0027197848377878975,908
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_155614.json,1779657087.629357,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,43,2000,4,0.6860902255639098,0.7204419889502762,0.034351763386366474,0.8202247191011236,0.7325842696629213,-0.08764044943820226,0.7471852610030706,0.7264623955431755,-0.0207228654598951,890
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_155614.json,1779657087.629357,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,43,2000,7,0.7902374670184696,0.7383720930232558,-0.05186537399521385,0.6596916299559471,0.6993392070484582,0.0396475770925111,0.7190876350540216,0.7183257918552036,-0.0007618431988180019,908
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_164217.json,1779659849.768925,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,44,2000,4,0.700374531835206,0.781718963165075,0.08134443132986902,0.8404494382022472,0.6438202247191012,-0.196629213483146,0.7640449438202247,0.7060998151571165,-0.05794512866310819,890
/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/summaries/summary_20260524_164217.json,1779659849.768925,DIFFUSION,paper3_diffusion_aug_minority_heavy_c4c7_b2000,44,2000,7,0.8099730458221024,0.7450292397660818,-0.06494380605602057,0.6618942731277533,0.7015418502202643,0.03964757709251099,0.7284848484848485,0.7226318774815655,-0.00585297100328297,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_100208.json,1779635813.785068,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,42,100,4,0.7651612903225806,0.7755102040816326,0.010348913759052003,0.6662921348314607,0.6404494382022472,-0.025842696629213457,0.7123123123123123,0.7015384615384616,-0.010773850773850735,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_100208.json,1779635813.785068,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,42,100,7,0.7134020618556701,0.7257709251101322,0.01236886325446207,0.762114537444934,0.7257709251101322,-0.03634361233480177,0.7369542066027689,0.7257709251101322,-0.011183281492636699,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_104857.json,1779638626.91527,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,43,100,4,0.6866096866096866,0.6675603217158177,-0.01904936489386888,0.8123595505617978,0.8393258426966292,0.026966292134831482,0.7442099845599588,0.7436535589845694,-0.0005564255753893743,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_104857.json,1779638626.91527,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,43,100,7,0.7881899871630296,0.8472727272727273,0.05908274010969772,0.6762114537444934,0.513215859030837,-0.16299559471365643,0.7279193835210432,0.6392318244170097,-0.08868755910403359,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_113504.json,1779641393.226423,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,44,100,4,0.7027777777777777,0.7298919567827131,0.0271141790049354,0.852808988764045,0.6831460674157304,-0.16966292134831462,0.7705583756345178,0.705745792222867,-0.06481258341165075,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_113504.json,1779641393.226423,GAN,paper3_gan_aug_minority_heavy_c4c7_b100,44,100,7,0.8360655737704918,0.7302709069493521,-0.1057946668211397,0.6178414096916299,0.6828193832599119,0.06497797356828194,0.7105763141228626,0.7057484348321001,-0.004827879290762449,908
