classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,GAN,balanced,2000,44,/home/bruno.fonkeng/gencys/artifacts_paper3/gan/synthetic/paper3_aug_balanced_b2000/seed44/manifest.json,18000,0.9571620827697763,0.9526562961322226,-0.004505786637553744,0.9571111111111112,0.953,-0.0041111111111112875,0.9867053038529883,0.9827288908107347,-0.0039764130422536015,0.8394366197183099,0.8223495702005731,-0.017087049517736763,0.819672131147541,0.8023379383634431,-0.017334192784097868,
