classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,VAE,balanced,2000,42,/home/bruno.fonkeng/gencys/artifacts_paper3/vae/synthetic/paper3_vae_aug_balanced_b2000/seed42/manifest.json,18000,0.9589497207344723,0.9560882170069136,-0.0028615037275586674,0.9588888888888888,0.9561111111111111,-0.002777777777777657,0.9866110960136731,0.9857105041417739,-0.0009005918718992811,0.842374616171955,0.8396446937821412,-0.0027299223898137326,0.8542274052478134,0.8222103577148959,-0.03201704753291745,
