classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,DIFFUSION,balanced,2000,42,/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/synthetic/paper3_diffusion_aug_balanced_b2000/seed42/manifest.json,18000,0.9589497207344723,0.9526931136532784,-0.00625660708119391,0.9588888888888888,0.952111111111111,-0.0067777777777777715,0.9866110960136731,0.9842446524294048,-0.0023664435842682963,0.842374616171955,0.8281611857341362,-0.014213430437818753,0.8542274052478134,0.8203530633437176,-0.03387434190409577,
