classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,GAN,minority_c4c7,2000,44,/home/bruno.fonkeng/gencys/artifacts_paper3/gan/synthetic/paper3_gan_aug_minority_heavy_c4c7_b2000/seed44/manifest.json,4000,0.9453770283713827,0.9550905447401963,0.009713516368813568,0.9461111111111111,0.9551111111111111,0.009000000000000008,0.9765239918498949,0.9818750236655048,0.005351031815609919,0.7822838847385272,0.8142707240293809,0.031986839290853775,0.8005836575875487,0.827060505002382,0.02647684741483336,"{""minority_classes"": [4, 7], ""minority_fraction"": 0.2, ""before_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 8100, ""5"": 8100, ""6"": 8100, ""7"": 8100, ""8"": 8100}, ""after_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 1620, ""5"": 8100, ""6"": 8100, ""7"": 1620, ""8"": 8100}, ""num_before"": 72900, ""num_after"": 59940}"
