classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,DIFFUSION,balanced,2000,43,/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/synthetic/paper3_diffusion_aug_balanced_b2000/seed43/manifest.json,18000,0.9610821401421163,0.9565501770098065,-0.0045319631323098575,0.9611111111111111,0.957,-0.0041111111111111764,0.9867319960195113,0.9844837096937861,-0.0022482863257252683,0.8416100365917407,0.8211425520555259,-0.02046748453621483,0.8541367766618843,0.840843720038351,-0.013293056623533306,
