classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,VAE,minority_c4c7,2000,43,/home/bruno.fonkeng/gencys/artifacts_paper3/vae/synthetic/paper3_vae_aug_minority_heavy_c4c7_b2000/seed43/manifest.json,4000,0.9387699233759135,0.9384651172157576,-0.00030480616015582385,0.9403333333333335,0.9397777777777778,-0.0005555555555556424,0.9740329478626124,0.9767549850688206,0.0027220372062082276,0.7908745247148289,0.7737148913619502,-0.017159633352878734,0.749156355455568,0.7815384615384615,0.03238210608289349,"{""minority_classes"": [4, 7], ""minority_fraction"": 0.2, ""before_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 8100, ""5"": 8100, ""6"": 8100, ""7"": 8100, ""8"": 8100}, ""after_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 1620, ""5"": 8100, ""6"": 8100, ""7"": 1620, ""8"": 8100}, ""num_before"": 72900, ""num_after"": 59940}"
