classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,DIFFUSION,minority_c4c7,2000,44,/home/bruno.fonkeng/gencys/artifacts_paper3/diffusion/synthetic/paper3_diffusion_aug_minority_heavy_c4c7_b2000/seed44/manifest.json,4000,0.9453770283713827,0.945099240124187,-0.0002777882471957094,0.9461111111111111,0.9456666666666665,-0.00044444444444458053,0.9765239918498949,0.9770949272666792,0.0005709354167843239,0.7822838847385272,0.7911200807265388,0.008836195988011664,0.8005836575875487,0.7908163265306123,-0.00976733105693639,"{""minority_classes"": [4, 7], ""minority_fraction"": 0.2, ""before_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 8100, ""5"": 8100, ""6"": 8100, ""7"": 8100, ""8"": 8100}, ""after_counts"": {""0"": 8100, ""1"": 8100, ""2"": 8100, ""3"": 8100, ""4"": 1620, ""5"": 8100, ""6"": 8100, ""7"": 1620, ""8"": 8100}, ""num_before"": 72900, ""num_after"": 59940}"
