classifier,family,regime,budget_per_class,seed,manifest_path,num_synthetic,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,real_only_balanced_accuracy,real_plus_synth_balanced_accuracy,delta_balanced_accuracy,real_only_macro_auprc,real_plus_synth_macro_auprc,delta_macro_auprc,real_only_class4_f1,real_plus_synth_class4_f1,delta_class4_f1,real_only_class7_f1,real_plus_synth_class7_f1,delta_class7_f1,real_train_subsample
resnet_style_cnn,VAE,balanced,2000,43,/home/bruno.fonkeng/gencys/artifacts_paper3/vae/synthetic/paper3_vae_aug_balanced_b2000/seed43/manifest.json,18000,0.9610821401421163,0.9614259041185148,0.000343763976398459,0.9611111111111111,0.9615555555555555,0.0004444444444443585,0.9867319960195113,0.9871665983263581,0.00043460230684677637,0.8416100365917407,0.84346035015448,0.0018503135627392364,0.8541367766618843,0.8528117359413203,-0.0013250407205639414,
