summary_path,config_id,policy_label,seed,num_fake,real_only_macro_f1,real_plus_synth_macro_f1,delta_macro_f1,delta_bal_acc,delta_macro_auprc,delta_ece,delta_brier,kid,ms_ssim
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_213453.json,paper4_cic_policy_keep_all_b2000,CIC Keep-all b2000,42,10000,0.7240139869898001,0.7032816124478704,-0.020732374541929777,-0.015682491791362718,0.0016079983277480503,-0.021131117405943173,0.007149070501327515,0.22051338362132417,0.9987444804906845
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_215439.json,paper4_cic_policy_keep_all_b2000,CIC Keep-all b2000,43,10000,0.7206911967965531,0.6993049608355684,-0.021386235960984767,-0.01928373614943113,0.008340041643465135,-0.06864000414408941,-0.023477613925933838,0.21338187272711387,0.9990017307400704
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_214758.json,paper4_cic_policy_keep_all_b2000,CIC Keep-all b2000,44,10000,0.7187503705752213,0.7138484329041108,-0.004901937671110468,-0.015379532584867683,0.005214269476951805,-0.04803041650855378,-0.03481611609458923,0.15167793062188978,0.9885654379725456
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_231327.json,paper4_cic_policy_confidence_ranked_topk1000_b2000,CIC Top-k1000,42,5000,0.7308955570724127,0.7119856912150994,-0.018909865857313357,-0.022124366879329616,-0.009169964563707,-0.05002543179848793,-0.0004735887050628662,0.22082562343177004,0.9987296937704087
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_231804.json,paper4_cic_policy_confidence_ranked_topk1000_b2000,CIC Top-k1000,43,5000,0.7293312442883437,0.7167875331615976,-0.012543711126746127,-0.018255303078504093,0.005120746632273576,-0.04166904777897429,-0.01692330837249756,0.21364785933282732,0.9989395762085914
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_232206.json,paper4_cic_policy_confidence_ranked_topk1000_b2000,CIC Top-k1000,44,5000,0.7199985588255698,0.7248103983799139,0.004811839554344055,-0.000743278123861213,0.0069465033420191835,-0.05790423100402681,-0.0322929322719574,0.15232616003423,0.9956783593893052
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_233835.json,paper4_cic_policy_class_repair_topk5000_b2000,CIC Class-repair,42,5000,0.731405038417263,0.711292238284615,-0.020112800132648045,-0.024128716782252924,-0.005488465520477326,-0.04627266558574686,-0.0018902420997619629,0.22143977594210157,0.9987001484632492
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260525_235317.json,paper4_cic_policy_class_repair_topk5000_b2000,CIC Class-repair,43,5000,0.742010531707868,0.7122427504457164,-0.029767781262151627,-0.032233602487944935,-0.0021673749285997523,-0.05681226703208675,-0.010860204696655273,0.21355974169789277,0.998838315308094
/home/bruno.fonkeng/gencys/artifacts_paper4_cicmaldroid/gan/summaries/summary_20260526_002000.json,paper4_cic_policy_class_repair_topk5000_b2000,CIC Class-repair,44,5000,0.728017370910254,0.7306191755358685,0.0026018046256145455,-0.0024935217801221876,0.0009481442205937496,-0.07804051832335207,-0.028678417205810547,0.15579668128702462,0.9948993591070175
