summary_file,model,run_id,paper_id,config_id,dataset_id,seed,budget_per_class,num_fake,manifest_path,macro_f1_real_only,macro_f1_real_plus_synth,delta_macro_f1,bal_acc_real_only,bal_acc_real_plus_synth,delta_bal_acc,macro_auprc_real_only,macro_auprc_real_plus_synth,delta_macro_auprc,kid,ms_ssim
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_114615.json,gan,gan_paper4_policy_confidence_accept_t080_b2000_pc1004_s42,paper4,paper4_policy_confidence_accept_t080_b2000,ustc_tfc2016,42,1004,1004,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed42/policy/confidence_accept_t080/manifest.json,0.9412037732159853,0.9411607321127126,-4.304110327268962e-05,0.9414742905711275,0.9415476933780175,7.340280688994394e-05,0.9758697695867197,0.974454221973773,-0.0014155476129467104,0.9517952466073123,0.9528762248158454
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_122625.json,gan,gan_paper4_policy_confidence_ranked_topk500_b2000_pc500_s42,paper4,paper4_policy_confidence_ranked_topk500_b2000,ustc_tfc2016,42,500,4500,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed42/policy/confidence_ranked_topk500/manifest.json,0.9401955956406568,0.938243039431668,-0.0019525562089888204,0.9407231257695583,0.9389344018017609,-0.0017887239677973898,0.9742190689324768,0.974372811416608,0.00015374248413124736,0.9422822657986064,0.9527449576722251
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_130016.json,gan,gan_paper4_policy_confidence_ranked_topk500_b2000_pc500_s43,paper4,paper4_policy_confidence_ranked_topk500_b2000,ustc_tfc2016,43,500,4500,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed43/policy/confidence_ranked_topk500/manifest.json,0.9390130650906376,0.9424789545570051,0.0034658894663675,0.9397824379527806,0.9423446497181778,0.002562211765397171,0.9745788607236278,0.976125704804898,0.00154684408127026,0.8834733592282997,0.9488688765300645
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_131332.json,gan,gan_paper4_policy_confidence_ranked_topk500_b2000_pc500_s44,paper4,paper4_policy_confidence_ranked_topk500_b2000,ustc_tfc2016,44,500,4500,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed44/policy/confidence_ranked_topk500/manifest.json,0.9414930070430328,0.9388947388439619,-0.002598268199070941,0.9416529802141861,0.9404350402961581,-0.0012179399180279882,0.9746015869642642,0.9764514414467946,0.0018498544825303886,1.1460078719456015,0.9442961937520239
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_144935.json,gan,gan_paper4_policy_confidence_ranked_topk1000_b2000_pc1000_s42,paper4,paper4_policy_confidence_ranked_topk1000_b2000,ustc_tfc2016,42,1000,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed42/policy/confidence_ranked_topk1000/manifest.json,0.9405699014887658,0.941506129384389,0.0009362278956231984,0.9411209231861035,0.9421009950506138,0.0009800718645103235,0.9750271033258701,0.9754629116965986,0.00043580837072854095,0.9401317399881466,0.9530690257747968
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_150448.json,gan,gan_paper4_policy_confidence_ranked_topk1000_b2000_pc1000_s43,paper4,paper4_policy_confidence_ranked_topk1000_b2000,ustc_tfc2016,43,1000,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed43/policy/confidence_ranked_topk1000/manifest.json,0.9368563923132878,0.9417663130839347,0.004909920770646892,0.9379359664652382,0.9420193867637222,0.004083420298483964,0.9736686846283684,0.9734635914442173,-0.0002050931841510728,0.8812994818244391,0.9485009289450116
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_151729.json,gan,gan_paper4_policy_confidence_ranked_topk1000_b2000_pc1000_s44,paper4,paper4_policy_confidence_ranked_topk1000_b2000,ustc_tfc2016,44,1000,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed44/policy/confidence_ranked_topk1000/manifest.json,0.9411259321762857,0.9460281596690869,0.0049022274928012255,0.9410243538805064,0.9462195430218205,0.005195189141314116,0.9745264223066159,0.9764702723017942,0.0019438499951782706,1.1494082029870678,0.9445021842916806
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_163427.json,gan,gan_paper4_policy_class_repair_topk9000_b2000_pc500_s42,paper4,paper4_policy_class_repair_topk9000_b2000,ustc_tfc2016,42,500,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed42/policy/class_repair_topk9000/manifest.json,0.9399460266128996,0.9433128507603451,0.0033668241474454907,0.9408365168308715,0.9437502269717393,0.00291371014086772,0.9750707999895128,0.9772955329815177,0.002224732992004874,0.943899350809325,0.953119029270278
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_165144.json,gan,gan_paper4_policy_class_repair_topk9000_b2000_pc500_s43,paper4,paper4_policy_class_repair_topk9000_b2000,ustc_tfc2016,43,500,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed43/policy/class_repair_topk9000/manifest.json,0.9384142061420376,0.9393653188739116,0.000951112731873982,0.9386134296900498,0.9398132705794805,0.0011998408894307033,0.9734210286967101,0.975172577951768,0.0017515492550579381,0.8836814292492908,0.9488541642162535
/home/bruno.fonkeng/gencys/artifacts_paper4/gan/summaries/summary_20260520_170427.json,gan,gan_paper4_policy_class_repair_topk9000_b2000_pc500_s44,paper4,paper4_policy_class_repair_topk9000_b2000,ustc_tfc2016,44,500,9000,/home/bruno.fonkeng/gencys/artifacts_paper4/gan/synthetic/paper4_baseline_b2000/seed44/policy/class_repair_topk9000/manifest.json,0.9369403975377403,0.943790612757298,0.006850215219557754,0.9367838894967311,0.9438978131117547,0.00711392361502361,0.9699583780302361,0.9749808256118639,0.0050224475816278424,1.1444669313352949,0.9443891446457969
